Tabla de datos,Plano,Material,Volumen,Dificultad,Programacion,Posiciones,Tiempo preparacion + mecanizado,Persona,Tolerancia,Operaciones
0.6173913043478262,PL6873-37,F-114,0.024469742256120707,0.25,,0.0,0.2702702702702703,Jorge,0.0,0.0
0.6260869565217392,PL6873-32,F-114,0.00813330948027978,0.25,,0.0,0.1891891891891892,Jorge,0.0,0.0
0.6347826086956523,PL6872-36,F-114,0.008813994179273152,0.25,,0.0,0.1891891891891892,Jorge,0.0,0.0
0.6434782608695653,PL6869-72,F-114,0.0035386877620745176,0.5,,0.0,0.1891891891891892,Jorge,0.0,1.0
0.6521739130434783,PL6869-27,F-114,0.004900057160061262,0.5,,0.0,0.1891891891891892,Jorge,0.0,1.0
0.6608695652173914,PL6869-67,F-114,0.0035386877620745176,0.5,,0.0,0.1891891891891892,Jorge,0.0,1.0
0.6695652173913044,PL6744-53,ALUMINIO,0.530061392523813,0.25,0.4545454545454545,0.0,0.2702702702702703,Jose,0.0,0.0
0.6782608695652175,PL6744-171,ALUMINIO,0.4803190491358359,0.25,0.4545454545454545,0.0,0.2702702702702703,Jose,0.0,0.0
0.6869565217391305,PL6744-193,ALUMINIO,0.23274398837599974,0.25,0.2727272727272727,0.0,0.16216216216216217,Jose,0.0,0.0
0.6956521739130436,PL6557F-142,ALUMINIO,0.018359288073618668,0.25,0.2727272727272727,0.0,0.05405405405405406,Jose,0.0,0.0
0.7043478260869566,PL6557B-187,ALUMINIO,0.05934174298916577,0.25,0.4545454545454545,0.0,0.10810810810810811,Jose,0.0,0.0
0.7130434782608697,PL6557F-141,ALUMINIO,0.016057177514715443,0.0,0.09090909090909091,0.0,0.02702702702702703,Jose,0.0,0.0
0.7217391304347827,PL6557B-172,ALUMINIO,0.019547868278784016,0.0,0.0,0.0,0.0,Jose,0.0,0.0
0.7304347826086958,PL6557B-169,ALUMINIO,0.01598736369943407,0.0,0.0,0.0,0.0,Jose,0.0,0.0
0.7391304347826088,PL6873-28,ALUMINIO,0.006646275214786567,0.0,0.09090909090909091,0.0,0.05405405405405406,Jose,0.0,0.0
0.7478260869565218,PL6873-27,ALUMINIO,0.02352725574982219,0.0,0.1818181818181818,0.0,0.02702702702702703,Jose,0.0,0.0
0.7565217391304349,PL6873-22,ALUMINIO,0.042167544429948384,0.0,0.09090909090909091,0.0,0.02702702702702703,Jose,0.0,0.0
0.7652173913043478,PL6869-23,ALUMINIO,0.04101561647780576,0.0,0.2727272727272727,0.0,0.02702702702702703,Jose,0.0,0.0
0.773913043478261,PL6869-24,ALUMINIO,0.08107129299549265,0.0,0.2727272727272727,0.0,0.02702702702702703,Jose,0.0,0.0
0.782608695652174,PL6869-25,ALUMINIO,0.17086931290115673,0.0,0.36363636363636365,0.0,0.10810810810810811,Jose,0.0,0.0
0.791304347826087,PL6869-75,ALUMINIO,0.021568978231179724,0.0,0.1818181818181818,0.0,0.02702702702702703,Jose,0.0,0.0
0.8,PL6869-73,ALUMINIO,0.04572804900929833,0.0,0.1818181818181818,0.0,0.0,Jose,0.0,0.0
0.8086956521739131,PL6869-32,ALUMINIO,0.05021009595036238,0.0,0.09090909090909091,0.0,0.0,Jose,0.0,0.0
0.8173913043478261,PL6390D-79,ALUMINIO,0.17726076769016627,0.0,0.2727272727272727,0.0,0.05405405405405406,Jose,0.0,0.0
0.8260869565217392,PL6390D-84,ALUMINIO,0.06544172509937561,0.0,0.09090909090909091,0.0,0.0,Jose,0.0,0.0
0.8347826086956522,PL6869-43,ALUMINIO,0.025967248593906127,0.5,,0.0,0.10810810810810811,Jorge,1.0,0.0
0.8434782608695652,PL6869-30,ALUMINIO,0.06758849991927778,0.5,,0.0,0.1891891891891892,Jorge,1.0,0.0
0.8521739130434783,PL6869-71,ALUMINIO,0.07103773873052305,0.5,,0.0,0.1891891891891892,Jorge,1.0,0.0
0.8608695652173913,PL6869-82,ALUMINIO,0.09063753103442258,0.5,,0.0,0.1891891891891892,Jorge,1.0,0.0
0.8695652173913044,PL6869-26,ALUMINIO,0.035125075813440036,0.5,,0.0,0.10810810810810811,Jorge,1.0,0.0
0.8782608695652174,PL6869-84,ALUMINIO,0.06589726024408656,0.5,,0.0,0.1891891891891892,Jorge,1.0,0.0
0.8869565217391305,PL6869-40,ALUMINIO,0.02882612432967829,0.5,,0.0,0.10810810810810811,Jorge,1.0,0.0
0.8956521739130435,PL6869-66,ALUMINIO,0.035125075813440036,0.5,,0.0,0.10810810810810811,Jorge,1.0,0.0
0.9043478260869566,PL6871-18,ALUMINIO,0.035125075813440036,0.5,,0.0,0.10810810810810811,Jorge,1.0,0.0
0.9130434782608696,PL6868-66,F-114,0.003368516587326175,0.5,,0.0,0.1891891891891892,Jorge,1.0,0.0
0.9217391304347826,PL6871-211,F-114,0.0035386877620745176,0.5,,0.0,0.1891891891891892,Jorge,1.0,0.0
0.9304347826086957,PL6871-19,F-114,0.0035386877620745176,0.5,,0.0,0.1891891891891892,Jorge,1.0,0.0
0.9391304347826087,PL6868-68,F-114,0.002858003063081146,0.5,,0.0,0.1891891891891892,Jorge,1.0,0.0
0.9478260869565218,PL6871-83,F-114,0.00813330948027978,0.5,,0.0,0.1891891891891892,Jorge,1.0,0.0
0.9565217391304348,PL6871-75,F-114,0.00813330948027978,0.5,,0.0,0.1891891891891892,Jorge,1.0,0.0
0.9652173913043479,PL6871-78,F-114,0.006771940082293036,0.5,,0.0,0.1891891891891892,Jorge,1.0,0.0
0.9739130434782609,PL6871-4,F-114,0.012741021288850298,0.25,,0.0,0.1891891891891892,Jorge,0.0,0.0
0.982608695652174,PL6871-31,F-114,0.008813994179273152,0.25,,0.0,0.1891891891891892,Jorge,0.0,0.0
0.991304347826087,PL6871-90,F-114,0.013526426710765727,0.25,,0.0,0.1891891891891892,Jorge,0.0,0.0
1.0,PL6871-88,F-114,0.05248253563777102,0.25,,0.0,0.35135135135135137,Jorge,0.0,0.0
